ms_code,ms_name,PCA1,PCA2,year,cluster,gdp_pp,gdp_tot,pop,region_name
UGA,UGANDA,0.6453529807006905,-0.008447648611987666,1980,0,0.11111111111111112,0.4747474747474748,0.8181818181818182,Africa
UKR,UKRAINE,0.3572103377185998,1.5869088037820551,1980,1,0.4141414141414142,0.6565656565656566,0.7576981220937525,Europe
URY,URUGUAY,0.06590364110845388,-0.5483004319687558,1980,0,0.7575757575757577,0.5252525252525253,0.25252525252525254,Americas
USA,UNITED STATES,-1.6903933323934468,-1.2172753174928135,1980,2,0.965323845237695,1.0,0.9797979797979799,Americas
VCT,SAINT VINCENT AND THE GRENADINES,-1.859842984310337,1.3512968402754417,1980,3,0.5912482986793685,0.03716362325173656,0.0344906034561207,Americas
VEN,VENEZUELA,0.6545716733646457,-0.4056814722336846,1980,0,0.6767676767676768,0.8080808080808082,0.686868686868687,Americas
VNM,VIET NAM,-0.2794832866785966,1.349545099551776,1980,1,0.38186383639084237,0.787878787878788,0.9054729294102476,Asia
WSM,SAMOA,-0.6597706865895021,0.35858422714217897,1980,1,0.38383838383838387,0.030303030303030304,0.06060606060606061,Oceania
YEM,YEMEN,0.5430106966269501,0.13018305675057046,1980,0,0.017865269604989617,0.33745632587117635,0.7676767676767677,Asia
YMD,DEMOCRATIC YEMEN,0.6912320824130295,0.39445365060376497,1980,0,,,,
YUG,YUGOSLAVIA,0.7469324456753687,-0.1995554009644283,1980,0,,,,
ZAF,SOUTH AFRICA,-1.859842984310337,1.3512968402754417,1980,3,0.4646464646464647,0.7575757575757577,0.8585858585858587,Africa
ZMB,ZAMBIA,0.7397805374460679,-0.2224276917271416,1980,0,0.15787413049881266,0.3739358895302748,0.6363636363636365,Africa
ZWE,ZIMBABWE,-1.6640171235306562,1.3410431503135254,1980,3,0.23800312468417514,0.41543106815292696,0.5721331600721161,Africa
AFG,AFGHANISTAN,0.4492327106865573,0.7984910604417833,1981,1,0.010101010101010102,0.26373547486727605,0.787878787878788,Asia
AGO,ANGOLA,0.18425522499263886,0.9666158706894779,1981,1,0.2547465618169258,0.5589351533979023,0.7480910936213174,Africa
ALB,ALBANIA,-0.8402558483659417,1.4813336319924333,1981,0,0.5643896243164992,0.3535353535353536,0.23232323232323235,Europe
ARE,UNITED ARAB EMIRATES,0.6952658433127504,-0.21889877074714129,1981,1,0.875174868253606,0.8368477443286928,0.4747474747474748,Asia
ARG,ARGENTINA,0.504070800194458,-0.16161823252134194,1981,1,0.6565656565656566,0.8686868686868687,0.797979797979798,Americas
ATG,ANTIGUA AND BARBUDA,-1.7877285038734652,1.3649498561891777,1981,0,0.7272727272727273,0.06060606060606061,0.030303030303030304,Americas
AUS,AUSTRALIA,-0.9738027616842365,-1.2959226506653259,1981,2,0.9393939393939394,0.9191919191919192,0.6767676767676768,Oceania
AUT,AUSTRIA,-0.6863337123071427,-1.0628097130597987,1981,2,0.919768337871514,0.8266861324310387,0.42424242424242425,Europe
BDI,BURUNDI,0.7725025245546535,-0.24087307087972365,1981,1,0.0,0.10101010101010102,0.5539903558738719,Africa
BEL,BELGIUM,-1.2920453156013596,-1.4320734133605528,1981,2,0.9090909090909092,0.8684732417796545,0.5279440265329193,Europe
BEN,BENIN,0.6670898505408036,0.2810844884857279,1981,1,0.17171717171717174,0.29890032086947116,0.5590621075823861,Africa
BFA,BURKINA FASO,0.24868480888191047,-0.12077476904707259,1981,1,0.08798497634249738,0.31312058901772394,0.6528767477007199,Africa
BGD,BANGLADESH,0.6710505028898675,-0.1989956506402361,1981,1,0.2828282828282829,0.797979797979798,0.9536426471743282,Asia
BGR,BULGARIA,0.4157856727205746,1.4209970754813326,1981,3,0.6666666666666667,0.5858585858585859,0.3764291736699707,Europe
BHR,BAHRAIN,0.7283199787977734,-0.24226609065195848,1981,1,0.787878787878788,0.4573561605500384,0.1763155401191838,Asia
BHS,BAHAMAS,0.46319562221187094,-0.348175022647514,1981,1,0.8360084200677388,0.21656858910771287,0.08427292580021081,Americas
BLR,BELARUS,0.42948838254933575,1.4365063981254336,1981,3,0.5363853315710505,0.5135808234393354,0.4269662717477014,Europe
BLZ,BELIZE,-1.6612467874430576,1.4205396337644147,1981,0,0.5252525252525253,0.11111111111111112,0.09090909090909091,Americas
BOL,BOLIVIA,0.3858984649581723,-0.34977373555125185,1981,1,0.3389932224749388,0.4545454545454546,0.5454545454545455,Americas
BRA,BRAZIL,0.5669502047703638,-0.16829208235966367,1981,1,0.5858585858585859,0.9413823152691533,0.9595959595959597,Americas
BRB,BARBADOS,0.6282686827518503,-0.26059728399006116,1981,1,0.7676767676767677,0.15321705494098195,0.07070707070707072,Americas
BTN,BHUTAN,0.665257145539328,-0.1492353793615539,1981,1,0.3434343434343435,0.10710051087813506,0.13028317991821642,Asia
BWA,BOTSWANA,-0.030804118512729496,0.33362588989011976,1981,1,0.5353535353535354,0.2850482871937192,0.21212121212121213,Africa
CAF,CENTRAL AFRICAN REPUBLIC,-0.14668923905297634,0.005541498478594402,1981,1,0.020202020202020204,0.09292968695598747,0.30303030303030304,Africa
CAN,CANADA,-1.2850996420590022,-1.4316793303370883,1981,2,0.8989898989898991,0.9393939393939394,0.7777777777777778,Americas
CHL,CHILE,0.20166375407430553,-0.6219254414046301,1981,1,0.686868686868687,0.7267057140623167,0.6262626262626263,Americas
CHN,CHINA,0.20543174974177333,0.6058763941094564,1981,1,0.6262626262626263,0.98989898989899,0.98989898989899,Asia
CIV,IVORY COAST,0.25870368746330724,-0.38777454073318407,1981,1,0.2799269375806725,0.5343170542038922,0.7068669938108659,Africa
CMR,CAMEROON,0.6290608100587245,-0.3688198896647143,1981,1,0.203269925056763,0.4770927404340179,0.6873892828526339,Africa
COD,ZAIRE,0.5269666802350318,-0.3916358131382216,1981,1,0.05050505050505051,0.494949494949495,0.9090909090909092,Africa
COG,CONGO,0.3624127296602734,0.6906025972496558,1981,1,0.26262626262626265,0.23232323232323235,0.36363636363636365,Africa
COL,COLOMBIA,0.36737476435435895,-0.2891025588914195,1981,1,0.5088495167178417,0.7474747474747475,0.8282828282828284,Americas
COM,COMOROS,-0.7355421388987742,0.7251539543522683,1981,0,0.19077011336258176,0.05050505050505051,0.14141414141414144,Africa
CPV,CAPE VERDE,0.49994670949294673,0.4454627885336005,1981,1,0.4040404040404041,0.09090909090909091,0.10068804822826131,Africa
CRI,COSTA RICA,0.36418696124218475,-0.3538017202123234,1981,1,0.6857384851634779,0.5757575757575758,0.2984380801970379,Americas
CSK,CZECHOSLOVAKIA,0.4313011308273741,1.4229693853424563,1981,3,,,,
CUB,CUBA,0.5874062757270451,0.8968455342455561,1981,1,0.5757575757575758,0.595959595959596,0.5050505050505051,Americas
CYP,CYPRUS,0.6618642094099884,-0.07844025124601339,1981,1,0.8383838383838385,0.4040404040404041,0.16161616161616163,Asia
DDR,GERMAN DEMOCRATIC REPUBLIC,0.42741576517946056,1.4244528578448086,1981,3,,,,
DJI,DJIBOUTI,0.20234159489336392,0.28869696492218866,1981,1,0.32323232323232326,0.1281720407489521,0.1494540744696617,Africa
DMA,DOMINICA,-1.821724030434205,1.406388573959989,1981,0,0.5790933316135671,0.020202020202020204,0.024487323512195715,Americas
DNK,DENMARK,-0.903291017080079,-1.3571106728619438,1981,2,0.9418707557339205,0.7787706221084769,0.35465133659955655,Europe
DOM,DOMINICAN REPUBLIC,-0.15105661410310914,-0.19004266363546254,1981,1,0.595959595959596,0.6262626262626263,0.5125509173715393,Americas
DZA,ALGERIA,0.691910012876108,0.27254697570322745,1981,1,0.42424242424242425,0.681813397503413,0.8002297975133087,Africa
ECU,ECUADOR,0.6706367332202959,-0.32992358974375546,1981,1,0.48484848484848486,0.6241066539593833,0.5858585858585859,Americas
EGY,EGYPT,0.709144528943587,-0.27178040956451244,1981,1,0.31313131313131315,0.765708918985983,0.9191919191919192,Africa
ESP,SPAIN,-0.2884000754982136,-0.8567265030941303,1981,2,0.8181818181818182,0.9161361225777342,0.8080808080808082,Europe
ETH,ETHIOPIA,0.721427367118492,0.12975618768102923,1981,1,0.15151515151515152,0.6464646464646465,0.9393939393939394,Africa
FIN,FINLAND,-0.33913285398169024,-1.028816633990122,1981,2,0.888888888888889,0.7171717171717172,0.33589209357526684,Europe
FJI,FIJI,0.2757539928419431,-0.3662395390534865,1981,1,0.45729741586924516,0.14141414141414144,0.14337413368769342,Oceania
FRA,FRANCE,-1.5150897230458433,-1.1708161361061196,1981,2,0.8585858585858587,0.9595959595959597,0.8686868686868687,Europe
GAB,GABON,0.4894213413538497,-0.1839012442761832,1981,1,0.5348657548824822,0.2828282828282829,0.21233219042971757,Africa
GBR,UNITED KINGDOM,-1.5031254721958016,-1.3974656718142007,1981,2,0.8787878787878789,0.9696969696969697,0.8787878787878789,Europe
GER,"GERMANY, FEDERAL REPUBLIC OF",-1.4315497166649946,-1.401006074024925,1981,2,,,,
GHA,GHANA,0.6071375207258074,-0.23721373381403502,1981,1,0.25252525252525254,0.5234525485371535,0.7272727272727273,Africa
GIN,GUINEA,0.55179452827036,0.23808581518640398,1981,1,0.18181818181818182,0.3434343434343435,0.5656565656565657,Africa
GMB,GAMBIA,0.10537306639136541,0.36157125486340985,1981,1,0.09090909090909091,0.0873639766110347,0.22222222222222224,Africa
GNB,GUINEA-BISSAU,0.4776390823021846,0.1852319484511587,1981,1,0.10101010101010102,0.06389808059197113,0.19834000924347842,Africa
GNQ,EQUATORIAL GUINEA,-1.0014270140386063,0.9929119222336559,1981,0,0.4948685912580656,0.19191919191919193,0.18583444715343406,Africa
GRC,GREECE,-0.2332951848473119,-0.7801117448288692,1981,2,0.7636282164593702,0.6764727141699225,0.4646464646464647,Europe
GRD,GRENADA,-0.5765012919891424,1.0613407210400385,1981,0,0.6040335429939687,0.04891226528757309,0.046698257954032846,Americas
GTM,GUATEMALA,-0.8170419424701931,-0.6638305676839863,1981,2,0.4444444444444445,0.5900315796115295,0.5976583607080117,Americas
GUY,GUYANA,0.6673315339508591,-0.0756226218110482,1981,1,0.7171717171717172,0.26262626262626265,0.136595601523552,Americas
HND,HONDURAS,0.2940676909024544,-0.5294880793032196,1981,1,0.3085676434892539,0.4141414141414142,0.494949494949495,Americas
HTI,HAITI,0.14574022115674248,-0.056259343538790536,1981,1,0.2019592009155964,0.30303030303030304,0.5252525252525253,Americas
HUN,HUNGARY,0.4282387730061974,1.4253892712587417,1981,3,0.7393026009820541,0.6664855921584256,0.4444444444444445,Europe
IDN,INDONESIA,0.7315719747374502,-0.2506644872803692,1981,1,0.4052102170306858,0.9090909090909092,0.97358962209337,Asia
IND,INDIA,0.653282425513634,-0.02247254680531709,1981,1,0.27272727272727276,0.9719865976796929,1.0,Asia
IRL,IRELAND,-0.8500476267726761,-1.265174057068502,1981,2,0.9812978891024831,0.8484848484848485,0.31629336326092167,Europe
IRN,IRAN (ISLAMIC REPUBLIC OF),0.587674226685608,-0.06185283533140304,1981,1,0.393939393939394,0.7777777777777778,0.8989898989898991,Asia
IRQ,IRAQ,0.6251962623833991,0.3916377386517731,1981,1,0.4370139712666617,0.686868686868687,0.7968312089165054,Asia
ISL,ICELAND,-0.7359444457541505,-1.3325167201982442,1981,2,0.9494949494949496,0.393939393939394,0.08080808080808081,Europe
ISR,ISRAEL,-1.6395130726802913,-0.9683435895515472,1981,2,0.8880623783374878,0.8282828282828284,0.44740071046472935,Asia
ITA,ITALY,-1.2139669124523782,-1.3026288625824671,1981,2,0.8448261861852605,0.9494949494949496,0.8484848484848485,Europe
JAM,JAMAICA,0.5843241443986456,-0.21307365200369796,1981,1,0.5050505050505051,0.29292929292929293,0.23668765323495594,Americas
JOR,JORDAN,0.6844018876462356,-0.1363785637079466,1981,1,0.3931838449601156,0.48484848484848486,0.5151515151515152,Asia
JPN,JAPAN,-0.8514214737874742,-1.0322273239649018,1981,2,0.8282828282828284,0.9797979797979799,0.9292929292929294,Asia
KEN,KENYA,0.6799977002059424,-0.2386115774949168,1981,1,0.21212121212121213,0.6060606060606061,0.840888899497733,Africa
KHM,CAMBODIA,-0.7891807028216001,1.1187359777068966,1981,0,0.2603883620095437,0.4355952974225531,0.5757575757575758,Asia
KWT,KUWAIT,0.6810428208660572,-0.2092600659014633,1981,1,0.8268421584665246,0.6464693090935294,0.2828282828282829,Asia
LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.45527019083054077,1.0131280222172445,1981,1,0.2254511726002539,0.2431392644599921,0.4071833463574231,Asia
LBN,LEBANON,-0.09971766983089662,0.32133840722506635,1981,1,0.33333333333333337,0.324821693933874,0.3434343434343435,Asia
LBR,LIBERIA,0.3426410006285423,-0.14989350377206836,1981,1,0.071978973564154,0.13131313131313133,0.32323232323232326,Africa
LBY,LIBYAN ARAB JAMAHIRIYA,0.5662931419621501,0.33817103276157023,1981,1,0.47062686906048196,0.4543649777541168,0.4040404040404041,Africa
LCA,SAINT LUCIA,-1.2692661622703922,1.254625189475941,1981,0,0.6429908239974385,0.08824021594805727,0.05670931630266959,Americas
LKA,SRI LANKA,0.6560876604486358,-0.13156665492087535,1981,1,0.36363636363636365,0.5555555555555556,0.6464646464646465,Asia
LSO,LESOTHO,0.4873255294317993,-0.317495966924983,1981,1,0.09541246174498642,0.0769524479763134,0.20202020202020204,Africa
LUX,LUXEMBOURG,-1.274643077503979,-1.4682299076920826,1981,2,0.98989898989899,0.5656565656565657,0.12121212121212122,Europe
MAR,MOROCCO,0.510275252991825,-0.27916343468658833,1981,1,0.3535353535353536,0.6363636363636365,0.7575757575757577,Africa
MDG,MADAGASCAR,0.7065203186024437,0.06367386736326223,1981,1,0.02121535375466807,0.24242424242424243,0.7070707070707072,Africa
MDV,MALDIVES,0.745271637641836,-0.33230427432120313,1981,1,0.6237202874481423,0.15151515151515152,0.10101010101010102,Asia
MEX,MEXICO,0.6701547448263042,-0.3097619478723818,1981,1,0.6464646464646465,0.9292929292929294,0.9400934391278268,Americas
MLI,MALI,0.6977910592676336,-0.07353579144730711,1981,1,0.08080808080808081,0.3185370381897339,0.6572527906810338,Africa
MLT,MALTA,0.5381455725686488,-0.15256602578326947,1981,1,0.8484848484848485,0.3444028755299433,0.10400658951938019,Europe
MMR,MYANMAR,0.4345530907072412,-0.25384626616586264,1981,1,0.14141414141414144,0.49631690298404996,0.8383838383838385,Asia
MNG,MONGOLIA,0.41821231474023707,1.4343739835840903,1981,3,0.4545454545454546,0.31313131313131315,0.26262626262626265,Asia
MOZ,MOZAMBIQUE,0.6243204340759783,0.5566976745830259,1981,1,0.048691678089792106,0.32323232323232326,0.7243260029239228,Africa
MRT,MAURITANIA,0.527200105747354,-0.0905986652042042,1981,1,0.23232323232323235,0.17852986741358465,0.29154562541508605,Africa
MUS,MAURITIUS,0.12556056784795971,-0.01969046576359899,1981,1,0.608679357165428,0.22222222222222224,0.15420960721039345,Africa
MWI,MALAWI,-1.0283639554513864,0.1111541154504571,1981,0,0.04040404040404041,0.20202020202020204,0.6392909049136797,Africa
MYS,MALAYSIA,0.7255476823735559,-0.3094065640590173,1981,1,0.6060606060606061,0.7676767676767677,0.7373737373737375,Asia
NER,NIGER,0.6264607624371527,-0.3011411662312642,1981,1,0.05343924859951228,0.2570821266298946,0.6666666666666667,Africa
NGA,NIGERIA,0.670876427260543,-0.10943730544062857,1981,1,0.19191919191919193,0.7476816891784012,0.9642465585721298,Africa
NIC,NICARAGUA,0.2160877574919734,0.16466101744913292,1981,1,0.28492136038295923,0.27272727272727276,0.38383838383838387,Americas
NLD,NETHERLANDS,-1.0230056342802694,-1.4248689345469294,1981,2,0.9292929292929294,0.8989898989898991,0.5839886559839527,Europe
NOR,NORWAY,-0.748022902031886,-1.3196041720629321,1981,2,0.9718702471753256,0.8096443122070188,0.33333333333333337,Europe
NPL,NEPAL,0.6072871111810992,-0.39832300822454403,1981,1,0.165903140103979,0.42424242424242425,0.696969696969697,Asia
NZL,NEW ZEALAND,-0.926416405504628,-1.3532333876100056,1981,2,0.8686868686868687,0.6880096083754335,0.31313131313131315,Oceania
OMN,OMAN,0.7109825651475022,-0.2922267239718689,1981,1,0.7249271324439935,0.6124191248630848,0.29292929292929293,Asia
PAK,PAKISTAN,0.6548877440455355,-0.269204895850941,1981,1,0.16161616161616163,0.7272727272727273,0.9696969696969697,Asia
PAN,PANAMA,0.6056444779305109,-0.2717990385019506,1981,1,0.7070707070707072,0.5454545454545455,0.27272727272727276,Americas
PER,PERU,0.6450542808181672,-0.3467470033702698,1981,1,0.5454545454545455,0.698862790057896,0.7277082215597619,Americas
PHL,PHILIPPINES,0.7241360297167172,-0.32167449874960535,1981,1,0.35950929658727926,0.7976268981528483,0.9195516241915367,Asia
PNG,PAPUA NEW GUINEA,0.159699051109706,-0.16484435874118597,1981,1,0.30303030303030304,0.38383838383838387,0.4640060743347315,Oceania
POL,POLAND,0.4117117267203394,1.3296623335471291,1981,3,0.7373737373737375,0.8787878787878789,0.7474747474747475,Europe
PRT,PORTUGAL,-0.7563486241038404,-1.0726858965048582,1981,2,0.7777777777777778,0.7070707070707072,0.48484848484848486,Europe
PRY,PARAGUAY,-1.0150206920819265,-0.03821060165819744,1981,0,0.4747474747474748,0.4444444444444445,0.393939393939394,Americas
QAT,QATAR,0.6578508277538456,-0.29344537681564364,1981,1,0.9595959595959597,0.6666666666666667,0.2202812682038421,Asia
ROU,ROMANIA,0.5899086098815954,0.37569463151354543,1981,1,0.7035400575590436,0.7373737373737375,0.6161616161616162,Europe
RWA,RWANDA,0.6169160241336572,-0.13249897724324594,1981,1,0.12121212121212122,0.21212121212121213,0.5555555555555556,Africa
SAU,SAUDI ARABIA,0.5307594663868223,-0.04470570403932532,1981,1,0.797979797979798,0.8872327984803862,0.7171717171717172,Asia
SDN,SUDAN,0.5715700746708979,-0.03406525750519645,1981,1,0.24242424242424243,0.6161616161616162,0.8220027280809898,Africa
SEN,SENEGAL,0.6663127448896666,-0.37005572649276064,1981,1,0.20202020202020204,0.385857152378546,0.595959595959596,Africa
SGP,SINGAPORE,0.3826951181294552,-0.4279938963515316,1981,1,0.9696969696969697,0.8181818181818182,0.3535353535353536,Asia
SLB,SOLOMON ISLANDS,-1.712134333148939,1.3468623195439424,1981,0,0.22222222222222224,0.05467391248737689,0.13131313131313133,Oceania
SLE,SIERRA LEONE,0.5287714980723509,-0.08538074887064416,1981,1,0.07070707070707072,0.14994111275680208,0.4141414141414142,Africa
SLV,EL SALVADOR,0.04856975715227118,0.06416923938901149,1981,1,0.4263427907201642,0.4065714488085,0.37373737373737376,Americas
SOM,SOMALIA,0.3927099095996735,-0.03382572211813358,1981,1,0.030303030303030304,0.18181818181818182,0.6060606060606061,Africa
STP,SAO TOME AND PRINCIPE,0.6323087899486451,0.45702958012427103,1981,1,0.3014662289721707,0.02108999740720789,0.06279135976271785,Africa
SUN,USSR,0.42948838254933575,1.4365063981254336,1981,3,,,,
SUR,SURINAME,0.5608482036866086,-0.37003582021719866,1981,1,0.43434343434343436,0.11657211084126516,0.11366565984200754,Americas
SWE,SWEDEN,-0.5871025568328381,-1.079334294475224,1981,2,0.9191919191919192,0.8585858585858587,0.48040448114582596,Europe
SWZ,SWAZILAND,0.21847653695777616,-0.5376176966644033,1981,1,0.32889282891671984,0.133017932478315,0.15151515151515152,Africa
SYC,SEYCHELLES,-1.1833029938874975,1.5090062740255836,1981,0,0.696969696969697,0.08080808080808081,0.05050505050505051,Africa
SYR,SYRIAN ARAB REPUBLIC,0.722336704616985,0.37698165147257645,1981,1,0.12399011759351729,0.36363636363636365,0.6565656565656566,Asia
TCD,CHAD,0.2950598093085625,-0.15568116367236726,1981,1,0.06060606060606061,0.2052071631296205,0.6205364296398674,Africa
TGO,TOGO,0.6845858854137669,-0.3164126208226194,1981,1,0.10782530601325988,0.1685567257320707,0.43434343434343436,Africa
THA,THAILAND,0.6506524737279571,-0.3764843351252809,1981,1,0.5168481712289079,0.8385863204210215,0.8810559953182191,Asia
TTO,TRINIDAD AND TOBAGO,0.7472426243756533,-0.2863192174349731,1981,1,0.7135315648829741,0.3733675438579874,0.17171717171717174,Americas
TUN,TUNISIA,0.7154764867963115,-0.3415132652488487,1981,1,0.3695395646792543,0.4646464646464647,0.5353535353535354,Africa
TUR,TURKEY,0.26284025536403643,-0.5910467227762879,1981,1,0.6363636363636365,0.888888888888889,0.8917088014780146,Asia
TZA,UNITED REPUBLIC OF TANZANIA,0.7105597476685421,-0.07162850157606411,1981,1,0.14019910884632747,0.5353535353535354,0.865363293806027,Africa
UGA,UGANDA,0.7199348987730628,-0.05608284246648737,1981,1,0.11111111111111112,0.4747474747474748,0.8181818181818182,Africa
UKR,UKRAINE,0.4245769203803251,1.4409975955963492,1981,3,0.4141414141414142,0.6565656565656566,0.7576981220937525,Europe
URY,URUGUAY,0.17516102047459448,-0.4470881136728841,1981,1,0.7575757575757577,0.5252525252525253,0.25252525252525254,Americas
USA,UNITED STATES,-1.6840108320444964,-1.3526060455127416,1981,2,0.965323845237695,1.0,0.9797979797979799,Americas
VCT,SAINT VINCENT AND THE GRENADINES,-1.7545666667368114,1.433065280305225,1981,0,0.5912482986793685,0.03716362325173656,0.0344906034561207,Americas
VEN,VENEZUELA,0.6577851140462787,-0.38809163507810857,1981,1,0.6767676767676768,0.8080808080808082,0.686868686868687,Americas
VNM,VIET NAM,0.3300320416747834,1.2479242024893753,1981,3,0.38186383639084237,0.787878787878788,0.9054729294102476,Asia
VUT,VANUATU,-1.7125067321303427,1.3308347541535033,1981,0,0.31912450358961564,0.04040404040404041,0.07417131144982839,Oceania
WSM,SAMOA,-0.10686070056081806,-0.04306117307639542,1981,1,0.38383838383838387,0.030303030303030304,0.06060606060606061,Oceania
YEM,YEMEN,0.5526960800565275,0.1711479381460131,1981,1,0.017865269604989617,0.33745632587117635,0.7676767676767677,Asia
YMD,DEMOCRATIC YEMEN,0.6994853127613673,0.4269044696650092,1981,1,,,,
YUG,YUGOSLAVIA,0.7324252501821711,-0.19716581701205677,1981,1,,,,
ZAF,SOUTH AFRICA,-1.821724030434205,1.406388573959989,1981,0,0.4646464646464647,0.7575757575757577,0.8585858585858587,Africa
ZMB,ZAMBIA,0.742937958394016,-0.2400491641336336,1981,1,0.15787413049881266,0.3739358895302748,0.6363636363636365,Africa
ZWE,ZIMBABWE,-1.364725115365276,1.3539858589262694,1981,0,0.23800312468417514,0.41543106815292696,0.5721331600721161,Africa
AFG,AFGHANISTAN,0.46584214832773474,0.9412683994609861,1982,0,0.010101010101010102,0.26373547486727605,0.787878787878788,Asia
AGO,ANGOLA,0.44496627058503896,0.7494023956327122,1982,0,0.2547465618169258,0.5589351533979023,0.7480910936213174,Africa
ALB,ALBANIA,-0.7477840064217034,1.5542043119465703,1982,1,0.5643896243164992,0.3535353535353536,0.23232323232323235,Europe
ARE,UNITED ARAB EMIRATES,0.672792700121572,-0.31303146140565213,1982,0,0.875174868253606,0.8368477443286928,0.4747474747474748,Asia
ARG,ARGENTINA,0.5145071494789789,-0.20470570017696402,1982,0,0.6565656565656566,0.8686868686868687,0.797979797979798,Americas
ATG,ANTIGUA AND BARBUDA,-1.6077591085134624,1.6518121735058628,1982,1,0.7272727272727273,0.06060606060606061,0.030303030303030304,Americas
AUS,AUSTRALIA,-1.190420092010722,-1.1879765035757237,1982,2,0.9393939393939394,0.9191919191919192,0.6767676767676768,Oceania
AUT,AUSTRIA,-0.7722325146248656,-0.9591009840820786,1982,2,0.919768337871514,0.8266861324310387,0.42424242424242425,Europe
BDI,BURUNDI,0.7474274936466601,-0.37877292621436137,1982,0,0.0,0.10101010101010102,0.5539903558738719,Africa
BEL,BELGIUM,-1.4398063851666572,-1.316509474168145,1982,2,0.9090909090909092,0.8684732417796545,0.5279440265329193,Europe
BEN,BENIN,0.6872535529046969,0.22060430943790088,1982,0,0.17171717171717174,0.29890032086947116,0.5590621075823861,Africa
BFA,BURKINA FASO,0.3131727074803152,-0.20718171323900236,1982,0,0.08798497634249738,0.31312058901772394,0.6528767477007199,Africa
BGD,BANGLADESH,0.659865966300572,-0.3216354341720779,1982,0,0.2828282828282829,0.797979797979798,0.9536426471743282,Asia
BGR,BULGARIA,0.5278754807812981,1.3531474138519322,1982,3,0.6666666666666667,0.5858585858585859,0.3764291736699707,Europe
BHR,BAHRAIN,0.7062374465199501,-0.3732588629152532,1982,0,0.787878787878788,0.4573561605500384,0.1763155401191838,Asia
BHS,BAHAMAS,0.3965209474028158,-0.32711953390434045,1982,0,0.8360084200677388,0.21656858910771287,0.08427292580021081,Americas
BLR,BELARUS,0.5468958838409389,1.3683143696127296,1982,3,0.5363853315710505,0.5135808234393354,0.4269662717477014,Europe
BLZ,BELIZE,-1.4706049866604267,1.6222200647850005,1982,1,0.5252525252525253,0.11111111111111112,0.09090909090909091,Americas
BOL,BOLIVIA,0.37609538765249917,-0.3164807372354338,1982,0,0.3389932224749388,0.4545454545454546,0.5454545454545455,Americas
BRA,BRAZIL,0.5305437235151638,-0.2163021485127953,1982,0,0.5858585858585859,0.9413823152691533,0.9595959595959597,Americas
BRB,BARBADOS,0.6051943432156521,-0.4173779412029656,1982,0,0.7676767676767677,0.15321705494098195,0.07070707070707072,Americas
BTN,BHUTAN,0.6472571102387918,-0.2439223758754429,1982,0,0.3434343434343435,0.10710051087813506,0.13028317991821642,Asia
BWA,BOTSWANA,0.013373098765632056,0.25691713183168013,1982,0,0.5353535353535354,0.2850482871937192,0.21212121212121213,Africa
CAF,CENTRAL AFRICAN REPUBLIC,-0.03235805682969387,0.07023157550921523,1982,0,0.020202020202020204,0.09292968695598747,0.30303030303030304,Africa
CAN,CANADA,-1.4367903712646501,-1.297885385372399,1982,2,0.8989898989898991,0.9393939393939394,0.7777777777777778,Americas
CHL,CHILE,0.15956710189297138,-0.6341355162887541,1982,0,0.686868686868687,0.7267057140623167,0.6262626262626263,Americas
CHN,CHINA,0.29869669978202174,0.3175056511724876,1982,0,0.6262626262626263,0.98989898989899,0.98989898989899,Asia
CIV,IVORY COAST,0.1146503668997989,-0.2950137293762582,1982,0,0.2799269375806725,0.5343170542038922,0.7068669938108659,Africa
CMR,CAMEROON,0.584790005045584,-0.473125392338978,1982,0,0.203269925056763,0.4770927404340179,0.6873892828526339,Africa
COD,ZAIRE,0.47206110865988216,-0.48758420935067226,1982,0,0.05050505050505051,0.494949494949495,0.9090909090909092,Africa
COG,CONGO,0.5144401844150416,0.4610761667876622,1982,0,0.26262626262626265,0.23232323232323235,0.36363636363636365,Africa
COL,COLOMBIA,0.3733512792207116,-0.3379030922217569,1982,0,0.5088495167178417,0.7474747474747475,0.8282828282828284,Americas
COM,COMOROS,-0.551413941146036,0.722756684220977,1982,0,0.19077011336258176,0.05050505050505051,0.14141414141414144,Africa
CPV,CAPE VERDE,0.47263313180756655,0.4889350948652727,1982,0,0.4040404040404041,0.09090909090909091,0.10068804822826131,Africa
CRI,COSTA RICA,0.29618183775295553,-0.4071670739985398,1982,0,0.6857384851634779,0.5757575757575758,0.2984380801970379,Americas
CSK,CZECHOSLOVAKIA,0.5439125025633011,1.3509756463934128,1982,3,,,,
CUB,CUBA,0.6700675945519933,0.767140654796472,1982,0,0.5757575757575758,0.595959595959596,0.5050505050505051,Americas
CYP,CYPRUS,0.6452141694040565,-0.17246658298389433,1982,0,0.8383838383838385,0.4040404040404041,0.16161616161616163,Asia
DDR,GERMAN DEMOCRATIC REPUBLIC,0.5412237263233343,1.3555369069340153,1982,3,,,,
DJI,DJIBOUTI,0.4226917526162598,0.029768131604158882,1982,0,0.32323232323232326,0.1281720407489521,0.1494540744696617,Africa
DMA,DOMINICA,-1.7417259041347721,1.6514910007816166,1982,1,0.5790933316135671,0.020202020202020204,0.024487323512195715,Americas
DNK,DENMARK,-1.0920793676117546,-1.2975947204240086,1982,2,0.9418707557339205,0.7787706221084769,0.35465133659955655,Europe
